county_fips,statename,elasticity,total,netwp_h
53063,48,1.644107699394226,177152,-0.02534804306924343
53067,48,1.7508686780929565,86217,-0.05220842361450195
54037,50,1.6058274507522583,17934,-0.18328331410884857
55009,49,2.0161752700805664,92446,-0.016264216974377632
55025,49,2.2471561431884766,179888,-0.015697218477725983
55031,49,2.0149717330932617,21413,-1.5312290997826494e-5
55059,49,1.7547425031661987,57088,-0.0892019048333168
55073,49,2.762718439102173,47759,-0.02648439072072506
55079,49,1.0286415815353394,400093,-0.06505707651376724
55089,49,1.0286415815353394,32391,-0.011958981864154339
55101,49,1.7746771574020386,78537,-0.04932789504528046
55105,49,3.3310556411743164,62212,-0.03575402870774269
55109,49,1.4473755359649658,21755,-0.07095206528902054
55131,49,1.0286415815353394,46020,-0.036678679287433624
55133,49,1.0286415815353394,141800,-0.02307642437517643
56025,51,4.538107395172119,29831,0.0031553725712001324
